speaker_norm,path_audio,age,gender,recrdTime,recrdEnv,recrdDevice,subset,path_label
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0185-3065F1410-100200_0-08225708.wav,adult,F,4.82,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0185-3065F1410-100200_0-08225708.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0274-3065F1410-100200_0-08226131.wav,adult,F,6.16,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0274-3065F1410-100200_0-08226131.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0139-3065F1410-100200_0-08226308.wav,adult,F,5.51,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0139-3065F1410-100200_0-08226308.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0003-3065F1410-100200_0-08225899.wav,adult,F,5.85,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0003-3065F1410-100200_0-08225899.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0190-3065F1410-100200_0-08226031.wav,adult,F,4.71,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0190-3065F1410-100200_0-08226031.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0272-3065F1410-100200_0-08226189.wav,adult,F,5.55,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0272-3065F1410-100200_0-08226189.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0067-3065F1410-100200_0-08225679.wav,adult,F,5.0,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0067-3065F1410-100200_0-08225679.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0081-3065F1410-100200_0-08225813.wav,adult,F,5.19,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0081-3065F1410-100200_0-08225813.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0043-3065F1410-100200_0-08226034.wav,adult,F,6.0,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0043-3065F1410-100200_0-08226034.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0294-3065F1410-100200_0-08226241.wav,adult,F,4.85,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0294-3065F1410-100200_0-08226241.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0163-3065F1410-100200_0-08226291.wav,adult,F,5.37,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0163-3065F1410-100200_0-08226291.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0264-3065F1410-100200_0-08225727.wav,adult,F,5.15,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0264-3065F1410-100200_0-08225727.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0263-3065F1410-100200_0-08225803.wav,adult,F,5.23,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0263-3065F1410-100200_0-08225803.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0235-3065F1410-100200_0-08225722.wav,adult,F,6.43,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0235-3065F1410-100200_0-08225722.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0205-3065F1410-100200_0-08225778.wav,adult,F,5.87,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0205-3065F1410-100200_0-08225778.json
3065,Training/data/TS_random_02/random/2022-01-10/3065/C0257-3065F1410-100200_0-08226187.wav,adult,F,4.9,Noise,PC,Train,Training/label/TL_random_02/random/2022-01-10/3065/C0257-3065F1410-100200_0-08226187.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0672-3260M0010-100100_0-06514039.wav,young,M,6.6,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0672-3260M0010-100100_0-06514039.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0666-3260M0010-100100_0-06513910.wav,young,M,5.29,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0666-3260M0010-100100_0-06513910.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0645-3260M0010-100100_0-06512999.wav,young,M,7.812,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0645-3260M0010-100100_0-06512999.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0088-3260M0010-100100_0-06512059.wav,young,M,5.95,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0088-3260M0010-100100_0-06512059.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0209-3260M0010-100000_0-06374603.wav,young,M,5.74,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0209-3260M0010-100000_0-06374603.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0106-3260M0010-100100_0-06543025.wav,young,M,3.71,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0106-3260M0010-100100_0-06543025.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0501-3260M0010-100100_0-06512669.wav,young,M,7.168,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0501-3260M0010-100100_0-06512669.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0329-3260M0010-100100_0-06506831.wav,young,M,7.54,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0329-3260M0010-100100_0-06506831.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0342-3260M0010-100100_0-06509448.wav,young,M,7.23,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0342-3260M0010-100100_0-06509448.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0208-3260M0010-100000_0-06368691.wav,young,M,6.22,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0208-3260M0010-100000_0-06368691.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0490-3260M0010-100100_0-06544895.wav,young,M,3.7,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0490-3260M0010-100100_0-06544895.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0674-3260M0010-100100_0-06543045.wav,young,M,6.53,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0674-3260M0010-100100_0-06543045.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0080-3260M0010-100000_0-06372772.wav,young,M,5.21,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0080-3260M0010-100000_0-06372772.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0082-3260M0010-100000_0-06370244.wav,young,M,5.72,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0082-3260M0010-100000_0-06370244.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0173-3260M0010-100000_0-06370791.wav,young,M,6.46,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0173-3260M0010-100000_0-06370791.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0652-3260M0010-100100_0-06513014.wav,young,M,6.59,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0652-3260M0010-100100_0-06513014.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0523-3260M0010-100100_0-06545376.wav,young,M,6.6,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0523-3260M0010-100100_0-06545376.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0530-3260M0010-100100_0-06544823.wav,young,M,6.62,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0530-3260M0010-100100_0-06544823.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0423-3260M0010-100100_0-06544669.wav,young,M,6.918,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0423-3260M0010-100100_0-06544669.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0056-3260M0010-100100_0-06516668.wav,young,M,5.4,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0056-3260M0010-100100_0-06516668.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0094-3260M0010-100000_0-06367501.wav,young,M,7.75,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0094-3260M0010-100000_0-06367501.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0487-3260M0010-100100_0-06512589.wav,young,M,7.19,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0487-3260M0010-100100_0-06512589.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0012-3260M0010-100100_0-06540168.wav,young,M,7.138,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0012-3260M0010-100100_0-06540168.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0488-3260M0010-100100_0-06519140.wav,young,M,5.52,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0488-3260M0010-100100_0-06519140.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0101-3260M0010-100100_0-06543447.wav,young,M,6.97,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0101-3260M0010-100100_0-06543447.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0090-3260M0010-100000_0-06374467.wav,young,M,7.06,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0090-3260M0010-100000_0-06374467.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0099-3260M0010-100100_0-06514109.wav,young,M,6.144,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0099-3260M0010-100100_0-06514109.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0639-3260M0010-100100_0-06543969.wav,young,M,5.19,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0639-3260M0010-100100_0-06543969.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0299-3260M0010-100100_0-06508393.wav,young,M,7.43,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0299-3260M0010-100100_0-06508393.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0125-3260M0010-100100_0-06545850.wav,young,M,5.394,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0125-3260M0010-100100_0-06545850.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0481-3260M0010-100100_0-06512549.wav,young,M,5.37,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0481-3260M0010-100100_0-06512549.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0539-3260M0010-100100_0-06512800.wav,young,M,5.52,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0539-3260M0010-100100_0-06512800.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0464-3260M0010-100100_0-06512484.wav,young,M,6.5,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0464-3260M0010-100100_0-06512484.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0289-3260M0010-100100_0-06509702.wav,young,M,7.65,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0289-3260M0010-100100_0-06509702.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0416-3260M0010-100100_0-06514197.wav,young,M,7.22,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0416-3260M0010-100100_0-06514197.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0653-3260M0010-100100_0-06513427.wav,young,M,5.57,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0653-3260M0010-100100_0-06513427.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0130-3260M0010-100100_0-06513112.wav,young,M,4.37,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0130-3260M0010-100100_0-06513112.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0006-3260M0010-100100_0-06511898.wav,young,M,5.71,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0006-3260M0010-100100_0-06511898.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0511-3260M0010-100100_0-06516171.wav,young,M,5.33,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0511-3260M0010-100100_0-06516171.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0447-3260M0010-100100_0-06546052.wav,young,M,7.168,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0447-3260M0010-100100_0-06546052.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0023-3260M0010-100000_0-06373985.wav,young,M,5.84,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0023-3260M0010-100000_0-06373985.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0491-3260M0010-100100_0-06512610.wav,young,M,6.37,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0491-3260M0010-100100_0-06512610.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0390-3260M0010-100100_0-06514538.wav,young,M,6.69,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0390-3260M0010-100100_0-06514538.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0056-3260M0010-100000_0-06368423.wav,young,M,5.96,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0056-3260M0010-100000_0-06368423.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0697-3260M0010-100100_0-06543264.wav,young,M,5.18,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0697-3260M0010-100100_0-06543264.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0037-3260M0010-100100_0-06543068.wav,young,M,5.83,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0037-3260M0010-100100_0-06543068.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0599-3260M0010-100100_0-06515161.wav,young,M,3.73,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0599-3260M0010-100100_0-06515161.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0110-3260M0010-100100_0-06541988.wav,young,M,5.844,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0110-3260M0010-100100_0-06541988.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0399-3260M0010-100100_0-06542894.wav,young,M,7.9,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0399-3260M0010-100100_0-06542894.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0100-3260M0010-100100_0-06541534.wav,young,M,6.978,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0100-3260M0010-100100_0-06541534.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0663-3260M0010-100100_0-06513647.wav,young,M,4.05,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0663-3260M0010-100100_0-06513647.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0283-3260M0010-100000_0-06369115.wav,young,M,6.73,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0283-3260M0010-100000_0-06369115.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0223-3260M0010-100000_0-06368819.wav,young,M,4.04,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0223-3260M0010-100000_0-06368819.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0062-3260M0010-100100_0-06539991.wav,young,M,4.52,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0062-3260M0010-100100_0-06539991.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0237-3260M0010-100100_0-06510311.wav,young,M,6.47,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0237-3260M0010-100100_0-06510311.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0435-3260M0010-100100_0-06519625.wav,young,M,3.82,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0435-3260M0010-100100_0-06519625.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0038-3260M0010-100100_0-06508437.wav,young,M,7.61,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0038-3260M0010-100100_0-06508437.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0430-3260M0010-100100_0-06543682.wav,young,M,5.29,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0430-3260M0010-100100_0-06543682.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0069-3260M0010-100100_0-06519181.wav,young,M,6.12,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0069-3260M0010-100100_0-06519181.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0055-3260M0010-100100_0-06545111.wav,young,M,3.11,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0055-3260M0010-100100_0-06545111.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0017-3260M0010-100100_0-06514502.wav,young,M,3.16,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0017-3260M0010-100100_0-06514502.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0453-3260M0010-100100_0-06542181.wav,young,M,6.928,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0453-3260M0010-100100_0-06542181.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0184-3260M0010-100000_0-06373828.wav,young,M,5.74,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0184-3260M0010-100000_0-06373828.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0114-3260M0010-100100_0-06541801.wav,young,M,5.25,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0114-3260M0010-100100_0-06541801.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0012-3260M0010-100100_0-06510882.wav,young,M,6.22,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0012-3260M0010-100100_0-06510882.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0064-3260M0010-100100_0-06545543.wav,young,M,4.88,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0064-3260M0010-100100_0-06545543.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0246-3260M0010-100000_0-06368924.wav,young,M,5.96,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0246-3260M0010-100000_0-06368924.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0354-3260M0010-100100_0-06542459.wav,young,M,5.674,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0354-3260M0010-100100_0-06542459.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0436-3260M0010-100100_0-06513340.wav,young,M,5.72,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0436-3260M0010-100100_0-06513340.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0380-3260M0010-100100_0-06513360.wav,young,M,7.168,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0380-3260M0010-100100_0-06513360.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0083-3260M0010-100100_0-06514668.wav,young,M,4.3,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0083-3260M0010-100100_0-06514668.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0534-3260M0010-100100_0-06514014.wav,young,M,4.34,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0534-3260M0010-100100_0-06514014.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0328-3260M0010-100000_0-06371750.wav,young,M,7.73,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0328-3260M0010-100000_0-06371750.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0251-3260M0010-100000_0-06368977.wav,young,M,5.17,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0251-3260M0010-100000_0-06368977.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0179-3260M0010-100000_0-06369758.wav,young,M,7.64,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0179-3260M0010-100000_0-06369758.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0093-3260M0010-100100_0-06508862.wav,young,M,7.44,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0093-3260M0010-100100_0-06508862.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0161-3260M0010-100000_0-06373505.wav,young,M,6.1,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0161-3260M0010-100000_0-06373505.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0064-3260M0010-100000_0-06371118.wav,young,M,6.06,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0064-3260M0010-100000_0-06371118.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0678-3260M0010-100100_0-06513629.wav,young,M,7.832,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0678-3260M0010-100100_0-06513629.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0473-3260M0010-100100_0-06542846.wav,young,M,5.99,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0473-3260M0010-100100_0-06542846.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0578-3260M0010-100100_0-06543731.wav,young,M,7.108,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0578-3260M0010-100100_0-06543731.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0560-3260M0010-100100_0-06546021.wav,young,M,6.144,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0560-3260M0010-100100_0-06546021.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0013-3260M0010-100100_0-06541941.wav,young,M,5.58,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0013-3260M0010-100100_0-06541941.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0109-3260M0010-100100_0-06543150.wav,young,M,5.784,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0109-3260M0010-100100_0-06543150.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0312-3260M0010-100000_0-06375753.wav,young,M,6.99,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0312-3260M0010-100000_0-06375753.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0122-3260M0010-100000_0-06368562.wav,young,M,7.81,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0122-3260M0010-100000_0-06368562.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0684-3260M0010-100100_0-06545159.wav,young,M,5.684,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0684-3260M0010-100100_0-06545159.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0474-3260M0010-100100_0-06512525.wav,young,M,6.73,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0474-3260M0010-100100_0-06512525.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0349-3260M0010-100000_0-06369421.wav,young,M,7.49,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0349-3260M0010-100000_0-06369421.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0058-3260M0010-100100_0-06541759.wav,young,M,4.09,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0058-3260M0010-100100_0-06541759.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0257-3260M0010-100100_0-06508124.wav,young,M,4.03,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0257-3260M0010-100100_0-06508124.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0587-3260M0010-100100_0-06514356.wav,young,M,6.82,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0587-3260M0010-100100_0-06514356.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0517-3260M0010-100100_0-06512738.wav,young,M,7.72,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0517-3260M0010-100100_0-06512738.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0627-3260M0010-100100_0-06519098.wav,young,M,3.67,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0627-3260M0010-100100_0-06519098.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0028-3260M0010-100100_0-06515837.wav,young,M,2.92,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0028-3260M0010-100100_0-06515837.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0440-3260M0010-100100_0-06545871.wav,young,M,2.15,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0440-3260M0010-100100_0-06545871.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0089-3260M0010-100100_0-06515050.wav,young,M,6.04,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0089-3260M0010-100100_0-06515050.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0176-3260M0010-100000_0-06373746.wav,young,M,6.44,Noise,SmartPhone,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0176-3260M0010-100000_0-06373746.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0643-3260M0010-100100_0-06519161.wav,young,M,4.05,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0643-3260M0010-100100_0-06519161.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0034-3260M0010-100100_0-06515767.wav,young,M,6.8,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0034-3260M0010-100100_0-06515767.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0261-3260M0010-100100_0-06511065.wav,young,M,7.28,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0261-3260M0010-100100_0-06511065.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0352-3260M0010-100100_0-06512193.wav,young,M,3.97,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0352-3260M0010-100100_0-06512193.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0075-3260M0010-100100_0-06543804.wav,young,M,5.85,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0075-3260M0010-100100_0-06543804.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0026-3260M0010-100100_0-06541922.wav,young,M,6.75,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0026-3260M0010-100100_0-06541922.json
3260,Training/data/TS_random_02/random/2021-12-16/3260/C0157-3260M0010-100100_0-06509379.wav,young,M,4.56,Noise,Tablet,Train,Training/label/TL_random_02/random/2021-12-16/3260/C0157-3260M0010-100100_0-06509379.json
3260,Training/data/TS_common_01/common/2021-12-16/3260/B0098-3260M0010-100100_0-06515719.wav,young,M,4.01,Noise,Tablet,Train,Training/label/TL_common_01/common/2021-12-16/3260/B0098-3260M0010-100100_0-06515719.json
